date,staff_id,staff_name,staff_type,staff_role,cases,minutes,week
2024-01-25,S017,王護理師,nurse,nurse,0,144,4
2024-01-25,S018,趙護理師,nurse,nurse,0,111,4
2024-01-25,S019,周諮詢師,consultant,consultant,0,129,4
2024-01-26,S001,陳醫師,doctor,doctor,0,58,4
2024-01-26,S002,李醫師,doctor,doctor,0,59,4
2024-01-26,S003,吳醫師,doctor,doctor,0,41,4
2024-01-26,S004,林醫師,doctor,doctor,0,53,4
2024-01-26,S005,張護理師,nurse,nurse,0,106,4
2024-01-26,S006,劉護理師,nurse,nurse,0,129,4
2024-01-26,S007,陳護理師,nurse,nurse,0,133,4
2024-01-26,S008,王美療師,therapist,therapist,0,107,4
2024-01-26,S009,林美療師,therapist,therapist,0,92,4
2024-01-26,S010,葉美療師,therapist,therapist,0,98,4
2024-01-26,S011,陳美療師,therapist,therapist,0,122,4
2024-01-26,S012,黃諮詢師,consultant,consultant,0,140,4
2024-01-26,S013,林諮詢師,consultant,consultant,0,99,4
2024-01-26,S014,郭櫃台,admin,admin,0,390,4
2024-01-26,S015,許行政,admin,admin,0,325,4
2024-01-26,S016,邱客服,admin,admin,0,428,4
2024-01-26,S017,王護理師,nurse,nurse,0,115,4
2024-01-26,S018,趙護理師,nurse,nurse,0,124,4
2024-01-26,S019,周諮詢師,consultant,consultant,0,106,4
2024-01-27,S001,陳醫師,doctor,doctor,0,46,4
2024-01-27,S002,李醫師,doctor,doctor,0,55,4
2024-01-27,S003,吳醫師,doctor,doctor,0,35,4
2024-01-27,S004,林醫師,doctor,doctor,0,57,4
2024-01-27,S005,張護理師,nurse,nurse,0,94,4
2024-01-27,S006,劉護理師,nurse,nurse,0,123,4
2024-01-27,S007,陳護理師,nurse,nurse,0,150,4
2024-01-27,S008,王美療師,therapist,therapist,0,141,4
2024-01-27,S009,林美療師,therapist,therapist,0,101,4
2024-01-27,S010,葉美療師,therapist,therapist,0,99,4
2024-01-27,S011,陳美療師,therapist,therapist,0,119,4
2024-01-27,S012,黃諮詢師,consultant,consultant,0,139,4
2024-01-27,S013,林諮詢師,consultant,consultant,0,141,4
2024-01-27,S014,郭櫃台,admin,admin,0,300,4
2024-01-27,S015,許行政,admin,admin,0,416,4
2024-01-27,S016,邱客服,admin,admin,0,383,4
2024-01-27,S017,王護理師,nurse,nurse,0,100,4
2024-01-27,S018,趙護理師,nurse,nurse,0,144,4
2024-01-27,S019,周諮詢師,consultant,consultant,0,134,4
2024-01-28,S001,陳醫師,doctor,doctor,0,53,4
2024-01-28,S002,李醫師,doctor,doctor,0,54,4
2024-01-28,S003,吳醫師,doctor,doctor,0,45,4
2024-01-28,S004,林醫師,doctor,doctor,0,44,4
2024-01-28,S005,張護理師,nurse,nurse,0,134,4
2024-01-28,S006,劉護理師,nurse,nurse,0,105,4
2024-01-28,S007,陳護理師,nurse,nurse,0,103,4
2024-01-28,S008,王美療師,therapist,therapist,0,113,4
2024-01-28,S009,林美療師,therapist,therapist,0,128,4
2024-01-28,S010,葉美療師,therapist,therapist,0,124,4
2024-01-28,S011,陳美療師,therapist,therapist,0,98,4
2024-01-28,S012,黃諮詢師,consultant,consultant,0,112,4
2024-01-28,S013,林諮詢師,consultant,consultant,0,134,4
2024-01-28,S014,郭櫃台,admin,admin,0,336,4
2024-01-28,S015,許行政,admin,admin,0,329,4
2024-01-28,S016,邱客服,admin,admin,0,430,4
2024-01-28,S017,王護理師,nurse,nurse,0,139,4
2024-01-28,S018,趙護理師,nurse,nurse,0,91,4
2024-01-28,S019,周諮詢師,consultant,consultant,0,128,4
2024-01-29,S001,陳醫師,doctor,doctor,0,47,5
2024-01-29,S002,李醫師,doctor,doctor,0,35,5
2024-01-29,S003,吳醫師,doctor,doctor,0,44,5
2024-01-29,S004,林醫師,doctor,doctor,0,48,5
2024-01-29,S005,張護理師,nurse,nurse,0,96,5
2024-01-29,S006,劉護理師,nurse,nurse,0,105,5
2024-01-29,S007,陳護理師,nurse,nurse,0,144,5
2024-01-29,S008,王美療師,therapist,therapist,0,109,5
2024-01-29,S009,林美療師,therapist,therapist,0,130,5
2024-01-29,S010,葉美療師,therapist,therapist,0,142,5
2024-01-29,S011,陳美療師,therapist,therapist,0,100,5
2024-01-29,S012,黃諮詢師,consultant,consultant,0,136,5
2024-01-29,S013,林諮詢師,consultant,consultant,0,95,5
2024-01-29,S014,郭櫃台,admin,admin,0,371,5
2024-01-29,S015,許行政,admin,admin,0,399,5
2024-01-29,S016,邱客服,admin,admin,0,303,5
2024-01-29,S017,王護理師,nurse,nurse,0,120,5
2024-01-29,S018,趙護理師,nurse,nurse,0,99,5
2024-01-29,S019,周諮詢師,consultant,consultant,0,136,5
2024-01-30,S001,陳醫師,doctor,doctor,0,60,5
2024-01-30,S002,李醫師,doctor,doctor,0,43,5
2024-01-30,S003,吳醫師,doctor,doctor,0,30,5
2024-01-30,S004,林醫師,doctor,doctor,0,47,5
2024-01-30,S005,張護理師,nurse,nurse,0,147,5
2024-01-30,S006,劉護理師,nurse,nurse,0,111,5
2024-01-30,S007,陳護理師,nurse,nurse,0,115,5
2024-01-30,S008,王美療師,therapist,therapist,0,144,5
2024-01-30,S009,林美療師,therapist,therapist,0,147,5
2024-01-30,S010,葉美療師,therapist,therapist,0,91,5
2024-01-30,S011,陳美療師,therapist,therapist,0,99,5
2024-01-30,S012,黃諮詢師,consultant,consultant,0,120,5
2024-01-30,S013,林諮詢師,consultant,consultant,0,140,5
2024-01-30,S014,郭櫃台,admin,admin,0,429,5
2024-01-30,S015,許行政,admin,admin,0,360,5
2024-01-30,S016,邱客服,admin,admin,0,368,5
2024-01-30,S017,王護理師,nurse,nurse,0,124,5
2024-01-30,S018,趙護理師,nurse,nurse,0,128,5
2024-01-30,S019,周諮詢師,consultant,consultant,0,126,5
2024-01-31,S001,陳醫師,doctor,doctor,0,46,5
2024-01-31,S002,李醫師,doctor,doctor,0,55,5
2024-01-31,S003,吳醫師,doctor,doctor,0,57,5
2024-01-31,S004,林醫師,doctor,doctor,0,54,5
2024-01-31,S005,張護理師,nurse,nurse,0,109,5
2024-01-31,S006,劉護理師,nurse,nurse,0,132,5
2024-01-31,S007,陳護理師,nurse,nurse,0,99,5
2024-01-31,S008,王美療師,therapist,therapist,0,147,5
2024-01-31,S009,林美療師,therapist,therapist,0,132,5
2024-01-31,S010,葉美療師,therapist,therapist,0,148,5
2024-01-31,S011,陳美療師,therapist,therapist,0,146,5
2024-01-31,S012,黃諮詢師,consultant,consultant,0,145,5
2024-01-31,S013,林諮詢師,consultant,consultant,0,134,5
2024-01-31,S014,郭櫃台,admin,admin,0,350,5
2024-01-31,S015,許行政,admin,admin,0,411,5
2024-01-31,S016,邱客服,admin,admin,0,443,5
2024-01-31,S017,王護理師,nurse,nurse,0,132,5
2024-01-31,S018,趙護理師,nurse,nurse,0,142,5
2024-01-31,S019,周諮詢師,consultant,consultant,0,133,5
2024-02-01,S001,陳醫師,doctor,doctor,0,31,5
2024-02-01,S002,李醫師,doctor,doctor,0,43,5
2024-02-01,S003,吳醫師,doctor,doctor,0,52,5
2024-02-01,S004,林醫師,doctor,doctor,0,40,5
2024-02-01,S005,張護理師,nurse,nurse,0,140,5
2024-02-01,S006,劉護理師,nurse,nurse,0,139,5
2024-02-01,S007,陳護理師,nurse,nurse,0,135,5
2024-02-01,S008,王美療師,therapist,therapist,0,94,5
2024-02-01,S009,林美療師,therapist,therapist,0,103,5
2024-02-01,S010,葉美療師,therapist,therapist,0,121,5
2024-02-01,S011,陳美療師,therapist,therapist,0,125,5
2024-02-01,S012,黃諮詢師,consultant,consultant,0,143,5
2024-02-01,S013,林諮詢師,consultant,consultant,0,135,5
2024-02-01,S014,郭櫃台,admin,admin,0,402,5
2024-02-01,S015,許行政,admin,admin,0,333,5
2024-02-01,S016,邱客服,admin,admin,0,341,5
2024-02-01,S017,王護理師,nurse,nurse,0,118,5
2024-02-01,S018,趙護理師,nurse,nurse,0,99,5
2024-02-01,S019,周諮詢師,consultant,consultant,0,129,5
2024-02-02,S001,陳醫師,doctor,doctor,0,35,5
2024-02-02,S002,李醫師,doctor,doctor,0,32,5
2024-02-02,S003,吳醫師,doctor,doctor,0,54,5
2024-02-02,S004,林醫師,doctor,doctor,0,48,5
2024-02-02,S005,張護理師,nurse,nurse,0,145,5
2024-02-02,S006,劉護理師,nurse,nurse,0,101,5
2024-02-02,S007,陳護理師,nurse,nurse,0,114,5
2024-02-02,S008,王美療師,therapist,therapist,0,112,5
2024-02-02,S009,林美療師,therapist,therapist,0,127,5
2024-02-02,S010,葉美療師,therapist,therapist,0,114,5
2024-02-02,S011,陳美療師,therapist,therapist,0,131,5
2024-02-02,S012,黃諮詢師,consultant,consultant,0,94,5
2024-02-02,S013,林諮詢師,consultant,consultant,0,109,5
2024-02-02,S014,郭櫃台,admin,admin,0,415,5
2024-02-02,S015,許行政,admin,admin,0,376,5
2024-02-02,S016,邱客服,admin,admin,0,405,5
2024-02-02,S017,王護理師,nurse,nurse,0,112,5
2024-02-02,S018,趙護理師,nurse,nurse,0,149,5
2024-02-02,S019,周諮詢師,consultant,consultant,0,111,5
2024-02-03,S001,陳醫師,doctor,doctor,0,34,5
2024-02-03,S002,李醫師,doctor,doctor,0,32,5
2024-02-03,S003,吳醫師,doctor,doctor,0,40,5
2024-02-03,S004,林醫師,doctor,doctor,0,49,5
2024-02-03,S005,張護理師,nurse,nurse,0,140,5
2024-02-03,S006,劉護理師,nurse,nurse,0,101,5
2024-02-03,S007,陳護理師,nurse,nurse,0,118,5
2024-02-03,S008,王美療師,therapist,therapist,0,90,5
2024-02-03,S009,林美療師,therapist,therapist,0,140,5
2024-02-03,S010,葉美療師,therapist,therapist,0,119,5
2024-02-03,S011,陳美療師,therapist,therapist,0,116,5
2024-02-03,S012,黃諮詢師,consultant,consultant,0,140,5
2024-02-03,S013,林諮詢師,consultant,consultant,0,125,5
2024-02-03,S014,郭櫃台,admin,admin,0,405,5
2024-02-03,S015,許行政,admin,admin,0,382,5
2024-02-03,S016,邱客服,admin,admin,0,407,5
2024-02-03,S017,王護理師,nurse,nurse,0,141,5
2024-02-03,S018,趙護理師,nurse,nurse,0,148,5
2024-02-03,S019,周諮詢師,consultant,consultant,0,119,5
2024-02-04,S001,陳醫師,doctor,doctor,0,53,5
2024-02-04,S002,李醫師,doctor,doctor,0,59,5
2024-02-04,S003,吳醫師,doctor,doctor,0,51,5
2024-02-04,S004,林醫師,doctor,doctor,0,41,5
2024-02-04,S005,張護理師,nurse,nurse,0,121,5
2024-02-04,S006,劉護理師,nurse,nurse,0,118,5
2024-02-04,S007,陳護理師,nurse,nurse,0,124,5
2024-02-04,S008,王美療師,therapist,therapist,0,122,5
2024-02-04,S009,林美療師,therapist,therapist,0,91,5
2024-02-04,S010,葉美療師,therapist,therapist,0,137,5
2024-02-04,S011,陳美療師,therapist,therapist,0,125,5
2024-02-04,S012,黃諮詢師,consultant,consultant,0,132,5
2024-02-04,S013,林諮詢師,consultant,consultant,0,129,5
2024-02-04,S014,郭櫃台,admin,admin,0,374,5
2024-02-04,S015,許行政,admin,admin,0,396,5
2024-02-04,S016,邱客服,admin,admin,0,435,5
2024-02-04,S017,王護理師,nurse,nurse,0,126,5
2024-02-04,S018,趙護理師,nurse,nurse,0,130,5
2024-02-04,S019,周諮詢師,consultant,consultant,0,133,5
2024-02-05,S001,陳醫師,doctor,doctor,0,32,6
2024-02-05,S002,李醫師,doctor,doctor,0,32,6
2024-02-05,S003,吳醫師,doctor,doctor,0,58,6
2024-02-05,S004,林醫師,doctor,doctor,0,45,6
2024-02-05,S005,張護理師,nurse,nurse,0,123,6
2024-02-05,S006,劉護理師,nurse,nurse,0,117,6
2024-02-05,S007,陳護理師,nurse,nurse,0,132,6
2024-02-05,S008,王美療師,therapist,therapist,0,148,6
2024-02-05,S009,林美療師,therapist,therapist,0,143,6
2024-02-05,S010,葉美療師,therapist,therapist,0,146,6
2024-02-05,S011,陳美療師,therapist,therapist,0,144,6
2024-02-05,S012,黃諮詢師,consultant,consultant,0,110,6
2024-02-05,S013,林諮詢師,consultant,consultant,0,100,6
2024-02-05,S014,郭櫃台,admin,admin,0,306,6
2024-02-05,S015,許行政,admin,admin,0,363,6
2024-02-05,S016,邱客服,admin,admin,0,326,6
2024-02-05,S017,王護理師,nurse,nurse,0,130,6
2024-02-05,S018,趙護理師,nurse,nurse,0,121,6
2024-02-05,S019,周諮詢師,consultant,consultant,0,150,6
2024-02-06,S001,陳醫師,doctor,doctor,0,32,6
2024-02-06,S002,李醫師,doctor,doctor,0,41,6
2024-02-06,S003,吳醫師,doctor,doctor,0,56,6
2024-02-06,S004,林醫師,doctor,doctor,0,54,6
2024-02-06,S005,張護理師,nurse,nurse,0,110,6
2024-02-06,S006,劉護理師,nurse,nurse,0,135,6
2024-02-06,S007,陳護理師,nurse,nurse,0,110,6
2024-02-06,S008,王美療師,therapist,therapist,0,122,6
2024-02-06,S009,林美療師,therapist,therapist,0,140,6
2024-02-06,S010,葉美療師,therapist,therapist,0,123,6
2024-02-06,S011,陳美療師,therapist,therapist,0,135,6
2024-02-06,S012,黃諮詢師,consultant,consultant,0,130,6
2024-02-06,S013,林諮詢師,consultant,consultant,0,109,6
2024-02-06,S014,郭櫃台,admin,admin,0,304,6
2024-02-06,S015,許行政,admin,admin,0,389,6
2024-02-06,S016,邱客服,admin,admin,0,359,6
2024-02-06,S017,王護理師,nurse,nurse,0,110,6
2024-02-06,S018,趙護理師,nurse,nurse,0,130,6
2024-02-06,S019,周諮詢師,consultant,consultant,0,133,6
2024-02-07,S001,陳醫師,doctor,doctor,0,35,6
2024-02-07,S002,李醫師,doctor,doctor,0,50,6
2024-02-07,S003,吳醫師,doctor,doctor,0,37,6
2024-02-07,S004,林醫師,doctor,doctor,0,51,6
2024-02-07,S005,張護理師,nurse,nurse,0,92,6
2024-02-07,S006,劉護理師,nurse,nurse,0,145,6
2024-02-07,S007,陳護理師,nurse,nurse,0,91,6
2024-02-07,S008,王美療師,therapist,therapist,0,92,6
2024-02-07,S009,林美療師,therapist,therapist,0,125,6
2024-02-07,S010,葉美療師,therapist,therapist,0,98,6
2024-02-07,S011,陳美療師,therapist,therapist,0,148,6
2024-02-07,S012,黃諮詢師,consultant,consultant,0,143,6
2024-02-07,S013,林諮詢師,consultant,consultant,0,91,6
2024-02-07,S014,郭櫃台,admin,admin,0,321,6
2024-02-07,S015,許行政,admin,admin,0,386,6
2024-02-07,S016,邱客服,admin,admin,0,384,6
2024-02-07,S017,王護理師,nurse,nurse,0,112,6
2024-02-07,S018,趙護理師,nurse,nurse,0,107,6
2024-02-07,S019,周諮詢師,consultant,consultant,0,141,6
2024-02-08,S001,陳醫師,doctor,doctor,0,43,6
2024-02-08,S002,李醫師,doctor,doctor,0,43,6
2024-02-08,S003,吳醫師,doctor,doctor,0,46,6
2024-02-08,S004,林醫師,doctor,doctor,0,54,6
2024-02-08,S005,張護理師,nurse,nurse,0,131,6
2024-02-08,S006,劉護理師,nurse,nurse,0,121,6
2024-02-08,S007,陳護理師,nurse,nurse,0,125,6
2024-02-08,S008,王美療師,therapist,therapist,0,140,6
2024-02-08,S009,林美療師,therapist,therapist,0,112,6
2024-02-08,S010,葉美療師,therapist,therapist,0,113,6
2024-02-08,S011,陳美療師,therapist,therapist,0,97,6
2024-02-08,S012,黃諮詢師,consultant,consultant,0,129,6
2024-02-08,S013,林諮詢師,consultant,consultant,0,99,6
2024-02-08,S014,郭櫃台,admin,admin,0,446,6
2024-02-08,S015,許行政,admin,admin,0,428,6
2024-02-08,S016,邱客服,admin,admin,0,420,6
2024-02-08,S017,王護理師,nurse,nurse,0,145,6
2024-02-08,S018,趙護理師,nurse,nurse,0,136,6
2024-02-08,S019,周諮詢師,consultant,consultant,0,103,6
2024-02-09,S001,陳醫師,doctor,doctor,0,47,6
2024-02-09,S002,李醫師,doctor,doctor,0,60,6
2024-02-09,S003,吳醫師,doctor,doctor,0,39,6
2024-02-09,S004,林醫師,doctor,doctor,0,43,6
2024-02-09,S005,張護理師,nurse,nurse,0,131,6
2024-02-09,S006,劉護理師,nurse,nurse,0,145,6
2024-02-09,S007,陳護理師,nurse,nurse,0,134,6
2024-02-09,S008,王美療師,therapist,therapist,0,143,6
2024-02-09,S009,林美療師,therapist,therapist,0,124,6
2024-02-09,S010,葉美療師,therapist,therapist,0,95,6
2024-02-09,S011,陳美療師,therapist,therapist,0,97,6
2024-02-09,S012,黃諮詢師,consultant,consultant,0,100,6
2024-02-09,S013,林諮詢師,consultant,consultant,0,90,6
2024-02-09,S014,郭櫃台,admin,admin,0,315,6
2024-02-09,S015,許行政,admin,admin,0,343,6
2024-02-09,S016,邱客服,admin,admin,0,349,6
2024-02-09,S017,王護理師,nurse,nurse,0,150,6
2024-02-09,S018,趙護理師,nurse,nurse,0,115,6
2024-02-09,S019,周諮詢師,consultant,consultant,0,98,6
2024-02-10,S001,陳醫師,doctor,doctor,0,33,6
2024-02-10,S002,李醫師,doctor,doctor,0,53,6
2024-02-10,S003,吳醫師,doctor,doctor,0,30,6
2024-02-10,S004,林醫師,doctor,doctor,0,31,6
2024-02-10,S005,張護理師,nurse,nurse,0,143,6
2024-02-10,S006,劉護理師,nurse,nurse,0,128,6
2024-02-10,S007,陳護理師,nurse,nurse,0,98,6
2024-02-10,S008,王美療師,therapist,therapist,0,121,6
2024-02-10,S009,林美療師,therapist,therapist,0,111,6
2024-02-10,S010,葉美療師,therapist,therapist,0,95,6
2024-02-10,S011,陳美療師,therapist,therapist,0,93,6
2024-02-10,S012,黃諮詢師,consultant,consultant,0,146,6
2024-02-10,S013,林諮詢師,consultant,consultant,0,134,6
2024-02-10,S014,郭櫃台,admin,admin,0,342,6
2024-02-10,S015,許行政,admin,admin,0,399,6
2024-02-10,S016,邱客服,admin,admin,0,426,6
2024-02-10,S017,王護理師,nurse,nurse,0,99,6
2024-02-10,S018,趙護理師,nurse,nurse,0,103,6
2024-02-10,S019,周諮詢師,consultant,consultant,0,142,6
2024-02-11,S001,陳醫師,doctor,doctor,0,34,6
2024-02-11,S002,李醫師,doctor,doctor,0,57,6
2024-02-11,S003,吳醫師,doctor,doctor,0,33,6
2024-02-11,S004,林醫師,doctor,doctor,0,31,6
2024-02-11,S005,張護理師,nurse,nurse,0,118,6
2024-02-11,S006,劉護理師,nurse,nurse,0,143,6
2024-02-11,S007,陳護理師,nurse,nurse,0,136,6
2024-02-11,S008,王美療師,therapist,therapist,0,109,6
2024-02-11,S009,林美療師,therapist,therapist,0,114,6
2024-02-11,S010,葉美療師,therapist,therapist,0,140,6
2024-02-11,S011,陳美療師,therapist,therapist,0,119,6
2024-02-11,S012,黃諮詢師,consultant,consultant,0,113,6
2024-02-11,S013,林諮詢師,consultant,consultant,0,135,6
2024-02-11,S014,郭櫃台,admin,admin,0,392,6
2024-02-11,S015,許行政,admin,admin,0,363,6
2024-02-11,S016,邱客服,admin,admin,0,318,6
2024-02-11,S017,王護理師,nurse,nurse,0,130,6
2024-02-11,S018,趙護理師,nurse,nurse,0,142,6
2024-02-11,S019,周諮詢師,consultant,consultant,0,124,6
2024-02-12,S001,陳醫師,doctor,doctor,0,52,7
2024-02-12,S002,李醫師,doctor,doctor,0,34,7
2024-02-12,S003,吳醫師,doctor,doctor,0,37,7
2024-02-12,S004,林醫師,doctor,doctor,0,45,7
2024-02-12,S005,張護理師,nurse,nurse,0,105,7
2024-02-12,S006,劉護理師,nurse,nurse,0,148,7
2024-02-12,S007,陳護理師,nurse,nurse,0,125,7
2024-02-12,S008,王美療師,therapist,therapist,0,131,7
2024-02-12,S009,林美療師,therapist,therapist,0,116,7
2024-02-12,S010,葉美療師,therapist,therapist,0,101,7
2024-02-12,S011,陳美療師,therapist,therapist,0,140,7
2024-02-12,S012,黃諮詢師,consultant,consultant,0,129,7
2024-02-12,S013,林諮詢師,consultant,consultant,0,138,7
2024-02-12,S014,郭櫃台,admin,admin,0,342,7
2024-02-12,S015,許行政,admin,admin,0,313,7
2024-02-12,S016,邱客服,admin,admin,0,413,7
2024-02-12,S017,王護理師,nurse,nurse,0,110,7
2024-02-12,S018,趙護理師,nurse,nurse,0,109,7
2024-02-12,S019,周諮詢師,consultant,consultant,0,141,7
2024-02-13,S001,陳醫師,doctor,doctor,0,48,7
2024-02-13,S002,李醫師,doctor,doctor,0,46,7
2024-02-13,S003,吳醫師,doctor,doctor,0,33,7
2024-02-13,S004,林醫師,doctor,doctor,0,40,7
2024-02-13,S005,張護理師,nurse,nurse,0,125,7
2024-02-13,S006,劉護理師,nurse,nurse,0,136,7
2024-02-13,S007,陳護理師,nurse,nurse,0,125,7
2024-02-13,S008,王美療師,therapist,therapist,0,109,7
2024-02-13,S009,林美療師,therapist,therapist,0,100,7
2024-02-13,S010,葉美療師,therapist,therapist,0,147,7
2024-02-13,S011,陳美療師,therapist,therapist,0,130,7
2024-02-13,S012,黃諮詢師,consultant,consultant,0,145,7
2024-02-13,S013,林諮詢師,consultant,consultant,0,102,7
2024-02-13,S014,郭櫃台,admin,admin,0,431,7
2024-02-13,S015,許行政,admin,admin,0,402,7
2024-02-13,S016,邱客服,admin,admin,0,326,7
2024-02-13,S017,王護理師,nurse,nurse,0,137,7
2024-02-13,S018,趙護理師,nurse,nurse,0,108,7
2024-02-13,S019,周諮詢師,consultant,consultant,0,94,7
2024-02-14,S001,陳醫師,doctor,doctor,0,54,7
2024-02-14,S002,李醫師,doctor,doctor,0,60,7
2024-02-14,S003,吳醫師,doctor,doctor,0,58,7
2024-02-14,S004,林醫師,doctor,doctor,0,43,7
2024-02-14,S005,張護理師,nurse,nurse,0,137,7
2024-02-14,S006,劉護理師,nurse,nurse,0,118,7
2024-02-14,S007,陳護理師,nurse,nurse,0,145,7
2024-02-14,S008,王美療師,therapist,therapist,0,122,7
2024-02-14,S009,林美療師,therapist,therapist,0,123,7
2024-02-14,S010,葉美療師,therapist,therapist,0,146,7
2024-02-14,S011,陳美療師,therapist,therapist,0,103,7
2024-02-14,S012,黃諮詢師,consultant,consultant,0,120,7
2024-02-14,S013,林諮詢師,consultant,consultant,0,141,7
2024-02-14,S014,郭櫃台,admin,admin,0,361,7
2024-02-14,S015,許行政,admin,admin,0,440,7
2024-02-14,S016,邱客服,admin,admin,0,382,7
2024-02-14,S017,王護理師,nurse,nurse,0,136,7
2024-02-14,S018,趙護理師,nurse,nurse,0,114,7
2024-02-14,S019,周諮詢師,consultant,consultant,0,115,7
2024-02-15,S001,陳醫師,doctor,doctor,0,60,7
2024-02-15,S002,李醫師,doctor,doctor,0,60,7
2024-02-15,S003,吳醫師,doctor,doctor,0,53,7
2024-02-15,S004,林醫師,doctor,doctor,0,57,7
2024-02-15,S005,張護理師,nurse,nurse,0,108,7
2024-02-15,S006,劉護理師,nurse,nurse,0,100,7
2024-02-15,S007,陳護理師,nurse,nurse,0,136,7
2024-02-15,S008,王美療師,therapist,therapist,0,148,7
2024-02-15,S009,林美療師,therapist,therapist,0,143,7
2024-02-15,S010,葉美療師,therapist,therapist,0,111,7
2024-02-15,S011,陳美療師,therapist,therapist,0,97,7
2024-02-15,S012,黃諮詢師,consultant,consultant,0,93,7
2024-02-15,S013,林諮詢師,consultant,consultant,0,144,7
2024-02-15,S014,郭櫃台,admin,admin,0,329,7
2024-02-15,S015,許行政,admin,admin,0,399,7
2024-02-15,S016,邱客服,admin,admin,0,362,7
2024-02-15,S017,王護理師,nurse,nurse,0,106,7
2024-02-15,S018,趙護理師,nurse,nurse,0,135,7
2024-02-15,S019,周諮詢師,consultant,consultant,0,130,7
2024-02-16,S001,陳醫師,doctor,doctor,0,56,7
2024-02-16,S002,李醫師,doctor,doctor,0,40,7
2024-02-16,S003,吳醫師,doctor,doctor,0,43,7
